index,index,Make,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
679,2514,Chevrolet,1998,regular unleaded,200.0,6.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Cargo Van,18,13,1385,2052
680,2515,Chevrolet,1998,regular unleaded,200.0,6.0,AUTOMATIC,rear wheel drive,3.0,Large,Cargo Van,18,13,1385,2116
681,2516,Oldsmobile,1995,regular unleaded,160.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,26,17,26,2000
682,2517,Oldsmobile,1996,regular unleaded,120.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,29,21,26,2000
683,2518,Oldsmobile,1996,regular unleaded,160.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,26,18,26,2000
684,2519,Chrysler,1998,regular unleaded,168.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,25,17,1013,2107
685,2520,Chrysler,1999,regular unleaded,168.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,25,17,1013,2202
686,2521,Chrysler,2000,regular unleaded,168.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24,16,1013,2373
687,2522,Chevrolet,2015,regular unleaded,131.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Cargo Minivan,26,24,1385,23515
688,2523,Chevrolet,2015,regular unleaded,131.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Cargo Minivan,26,24,1385,21955
689,2524,Chevrolet,2016,regular unleaded,131.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Cargo Minivan,26,24,1385,23515
690,2525,Chevrolet,2016,regular unleaded,131.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Cargo Minivan,26,24,1385,21955
691,2526,Chevrolet,2017,regular unleaded,131.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Cargo Minivan,26,24,1385,22405
692,2527,Chevrolet,2017,regular unleaded,131.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Cargo Minivan,26,24,1385,23515
693,2534,Honda,1995,regular unleaded,102.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,37,30,2202,2000
694,2535,Honda,1995,regular unleaded,125.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,32,25,2202,2000
695,2537,Honda,1996,regular unleaded,106.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,35,29,2202,2000
696,2539,Honda,1996,regular unleaded,125.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,33,26,2202,2108
697,2541,Honda,1997,regular unleaded,106.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,35,28,2202,2142
698,2542,Honda,1997,regular unleaded,127.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,33,26,2202,2322
699,2543,Honda,2015,regular unleaded,143.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,39,30,2202,24340
700,2544,Honda,2015,regular unleaded,143.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,41,31,2202,20040
701,2545,Honda,2015,regular unleaded,143.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,39,30,2202,19990
702,2549,Honda,2015,regular unleaded,143.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,36,28,2202,20390
703,2551,Honda,2015,regular unleaded,143.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,39,30,2202,21190
704,2554,Honda,2015,regular unleaded,143.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,39,30,2202,22840
705,2556,Honda,2015,natural gas,110.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,38,27,2202,26740
706,2559,Honda,2015,regular unleaded,143.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,39,30,2202,19290
707,2560,Honda,2015,regular unleaded,143.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,Coupe,38,29,2202,21190
708,2561,Honda,2015,regular unleaded,143.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,Coupe,38,29,2202,24140
709,2562,Honda,2015,regular unleaded,143.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,36,28,2202,18290
710,2563,Honda,2015,regular unleaded,143.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,36,28,2202,18490
711,2565,Honda,2015,natural gas,110.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,38,27,2202,29390
712,2566,Honda,2015,regular unleaded,143.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,Coupe,38,29,2202,22640
713,2568,Honda,2015,regular unleaded,143.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,Coupe,39,30,2202,19090
714,2569,Honda,2016,regular unleaded,174.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,Coupe,41,31,2202,26125
715,2570,Honda,2016,regular unleaded,174.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,Coupe,41,31,2202,23425
716,2571,Honda,2016,regular unleaded,174.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,42,31,2202,26500
717,2572,Honda,2016,regular unleaded,174.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,Coupe,41,31,2202,22300
718,2573,Honda,2016,regular unleaded,158.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,40,27,2202,18640
719,2574,Honda,2016,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,41,31,2202,22040
720,2575,Honda,2016,regular unleaded,174.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,42,31,2202,22200
721,2576,Honda,2016,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,41,31,2202,21040
722,2577,Honda,2016,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,Coupe,41,30,2202,20850
723,2578,Honda,2016,regular unleaded,174.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,42,31,2202,24700
724,2579,Honda,2016,regular unleaded,158.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,38,26,2202,19050
725,2580,Honda,2016,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,41,31,2202,19440
726,2581,Honda,2016,regular unleaded,174.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,42,31,2202,23700
727,2582,Honda,2016,regular unleaded,174.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,42,31,2202,23200
728,2583,Honda,2016,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,41,31,2202,20440
729,2584,Honda,2016,regular unleaded,174.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,42,31,2202,24700
730,2585,Honda,2016,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,Coupe,41,30,2202,19850
731,2598,Honda,2017,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,40,31,2202,20540
732,2599,Honda,2017,regular unleaded,158.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,40,28,2202,18740
733,2600,Honda,2017,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,Coupe,39,30,2202,20950
734,2604,Honda,2017,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,40,31,2202,19540
735,2605,Honda,2017,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,40,31,2202,21140
736,2606,Honda,2017,regular unleaded,158.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,39,28,2202,19150
737,2607,Honda,2017,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,40,31,2202,22140
738,2608,Honda,2017,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,Coupe,39,30,2202,19950
739,2611,Chevrolet,1997,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,Large,Regular Cab Pickup,18,14,1385,2949
740,2612,Chevrolet,1997,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,Large,Regular Cab Pickup,18,14,1385,2992
741,2613,Chevrolet,1997,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,20,15,1385,2529
742,2614,Chevrolet,1997,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,Large,Regular Cab Pickup,18,14,1385,2580
743,2615,Chevrolet,1997,regular unleaded,230.0,8.0,MANUAL,rear wheel drive,2.0,Large,Extended Cab Pickup,19,14,1385,2668
744,2616,Chevrolet,1997,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,Large,Regular Cab Pickup,18,14,1385,2583
745,2617,Chevrolet,1997,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,Large,Extended Cab Pickup,20,15,1385,2637
746,2618,Chevrolet,1997,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,Large,Extended Cab Pickup,20,15,1385,2517
747,2619,Chevrolet,1997,regular unleaded,230.0,8.0,MANUAL,four wheel drive,2.0,Large,Extended Cab Pickup,17,11,1385,3046
748,2620,Chevrolet,1997,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,20,15,1385,2265
749,2621,Chevrolet,1997,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,Large,Extended Cab Pickup,18,14,1385,3046
750,2622,Chevrolet,1997,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,Large,Extended Cab Pickup,20,15,1385,2896
751,2623,Chevrolet,1997,regular unleaded,230.0,8.0,MANUAL,rear wheel drive,2.0,Large,Extended Cab Pickup,19,14,1385,2891
752,2624,Chevrolet,1997,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,Large,Extended Cab Pickup,20,15,1385,2713
753,2625,Chevrolet,1997,regular unleaded,230.0,8.0,MANUAL,four wheel drive,2.0,Large,Extended Cab Pickup,17,11,1385,3120
754,2626,Chevrolet,1997,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,Large,Regular Cab Pickup,18,14,1385,2653
755,2627,Chevrolet,1997,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,Large,Regular Cab Pickup,18,14,1385,2541
756,2628,Chevrolet,1997,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,20,15,1385,2486
757,2629,Chevrolet,1997,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,20,15,1385,2268
758,2630,Chevrolet,1997,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,20,15,1385,2207
759,2631,Chevrolet,1997,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,Large,Extended Cab Pickup,18,14,1385,2925
760,2632,Chevrolet,1997,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,20,15,1385,2242
761,2633,Chevrolet,1997,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,20,15,1385,2554
762,2634,Chevrolet,1997,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,Large,Extended Cab Pickup,18,14,1385,3088
763,2635,Chevrolet,1997,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,Large,Regular Cab Pickup,18,14,1385,2749
764,2636,Chevrolet,1997,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,Large,Extended Cab Pickup,18,14,1385,3220
765,2637,Chevrolet,1997,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,Large,Regular Cab Pickup,18,14,1385,2996
766,2638,Chevrolet,1997,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,20,15,1385,2366
767,2639,Chevrolet,1998,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,Large,Extended Cab Pickup,19,14,1385,3265
768,2640,Chevrolet,1998,regular unleaded,230.0,8.0,MANUAL,four wheel drive,2.0,Large,Extended Cab Pickup,17,12,1385,3676
769,2641,Chevrolet,1998,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,Large,Extended Cab Pickup,19,14,1385,3427
770,2642,Chevrolet,1998,regular unleaded,230.0,8.0,MANUAL,four wheel drive,2.0,Large,Extended Cab Pickup,17,12,1385,3470
771,2643,Chevrolet,1998,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,21,16,1385,2898
772,2644,Chevrolet,1998,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,Large,Regular Cab Pickup,19,14,1385,2920
773,2645,Chevrolet,1998,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,21,16,1385,2580
774,2646,Chevrolet,1998,regular unleaded,230.0,8.0,MANUAL,rear wheel drive,2.0,Large,Extended Cab Pickup,18,13,1385,3357
775,2647,Chevrolet,1998,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,Large,Extended Cab Pickup,21,16,1385,2996
776,2648,Chevrolet,1998,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,Large,Regular Cab Pickup,19,14,1385,2883
777,2649,Chevrolet,1998,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,Large,Extended Cab Pickup,21,16,1385,3094
778,2650,Chevrolet,1998,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,21,16,1385,2885
779,2651,Chevrolet,1998,regular unleaded,230.0,8.0,MANUAL,four wheel drive,2.0,Large,Extended Cab Pickup,17,12,1385,3419
780,2652,Chevrolet,1998,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,21,16,1385,2668
781,2653,Chevrolet,1998,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,Large,Regular Cab Pickup,19,14,1385,2789
782,2654,Chevrolet,1998,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,Large,Regular Cab Pickup,19,14,1385,3321
783,2655,Chevrolet,1998,regular unleaded,230.0,8.0,MANUAL,rear wheel drive,2.0,Large,Extended Cab Pickup,18,13,1385,3342
784,2656,Chevrolet,1998,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,Large,Regular Cab Pickup,19,14,1385,3025
785,2657,Chevrolet,1998,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,21,16,1385,2653
786,2658,Chevrolet,1998,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,Large,Extended Cab Pickup,21,16,1385,2740
787,2659,Chevrolet,1998,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,21,16,1385,2639
788,2660,Chevrolet,1998,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,Large,Regular Cab Pickup,19,14,1385,3067
789,2661,Chevrolet,1998,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,21,16,1385,2817
790,2662,Chevrolet,1998,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,Large,Regular Cab Pickup,19,14,1385,3350
791,2663,Chevrolet,1998,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,Large,Regular Cab Pickup,19,14,1385,3282
792,2664,Chevrolet,1998,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,21,16,1385,2430
793,2665,Chevrolet,1999,regular unleaded,230.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,Extended Cab Pickup,17,13,1385,3696
794,2666,Chevrolet,1999,regular unleaded,230.0,8.0,AUTOMATIC,four wheel drive,3.0,Large,Extended Cab Pickup,17,13,1385,4098
795,2667,Chevrolet,1998,regular unleaded,230.0,8.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,17,13,1385,2949
796,2668,Chevrolet,1998,regular unleaded,230.0,8.0,MANUAL,rear wheel drive,2.0,Large,Extended Cab Pickup,17,13,1385,3345
797,2669,Chevrolet,1998,regular unleaded,230.0,8.0,MANUAL,rear wheel drive,2.0,Large,Extended Cab Pickup,17,13,1385,3034
798,2670,Chevrolet,1998,regular unleaded,230.0,8.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,17,13,1385,2697
799,2671,Chevrolet,1998,regular unleaded,255.0,8.0,MANUAL,rear wheel drive,2.0,Large,Extended Cab Pickup,18,12,1385,3360
800,2672,Chevrolet,1998,regular unleaded,255.0,8.0,MANUAL,rear wheel drive,2.0,Large,Extended Cab Pickup,18,12,1385,3068
801,2673,Chevrolet,1998,regular unleaded,255.0,8.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,18,12,1385,3090
802,2674,Chevrolet,1998,regular unleaded,255.0,8.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,18,12,1385,2847
803,2705,Chevrolet,2004,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31,22,1385,19505
804,2706,Chevrolet,2005,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31,22,1385,19690
805,2735,Chevrolet,2008,regular unleaded,148.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,33,24,1385,14410
806,2736,Chevrolet,2008,regular unleaded,148.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,33,24,1385,15120
807,2738,Chevrolet,2008,regular unleaded,148.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,33,24,1385,14410
808,2739,Chevrolet,2008,regular unleaded,173.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,32,22,1385,19695
809,2740,Chevrolet,2008,regular unleaded,148.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,33,24,1385,15120
810,2741,Chevrolet,2008,regular unleaded,173.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,32,22,1385,19695
811,2742,Chevrolet,2009,regular unleaded,155.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,35,25,1385,16460
812,2743,Chevrolet,2009,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,35,25,1385,15660
813,2745,Chevrolet,2009,regular unleaded,155.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,35,25,1385,15660
814,2747,Chevrolet,2009,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,37,25,1385,14990
815,2748,Chevrolet,2009,regular unleaded,155.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,37,25,1385,14990
816,2749,Chevrolet,2009,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,35,25,1385,16460
817,2750,Chevrolet,2010,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,37,25,1385,15670
818,2752,Chevrolet,2010,regular unleaded,155.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,37,25,1385,14990
819,2753,Chevrolet,2010,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,37,25,1385,16470
820,2754,Chevrolet,2010,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,37,25,1385,14990
821,2755,Chevrolet,2010,regular unleaded,155.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,37,25,1385,16470
822,2756,Chevrolet,2010,regular unleaded,155.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,37,25,1385,15670
823,2758,Chevrolet,2012,regular unleaded,242.0,5.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,23,17,1385,29480
824,2759,Chevrolet,2012,regular unleaded,185.0,4.0,MANUAL,four wheel drive,4.0,Compact,Extended Cab Pickup,24,18,1385,23030
825,2760,Chevrolet,2012,regular unleaded,185.0,4.0,MANUAL,four wheel drive,2.0,Compact,Regular Cab Pickup,24,18,1385,20980
826,2761,Chevrolet,2012,regular unleaded,242.0,5.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,21,16,1385,30320
827,2762,Chevrolet,2012,regular unleaded,242.0,5.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,23,17,1385,26160
828,2763,Chevrolet,2012,regular unleaded,242.0,5.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,23,17,1385,27490
829,2764,Chevrolet,2012,regular unleaded,185.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,25,18,1385,22955
830,2765,Chevrolet,2012,regular unleaded,185.0,4.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,25,18,1385,19730
831,2766,Chevrolet,2012,regular unleaded,185.0,4.0,AUTOMATIC,four wheel drive,2.0,Compact,Regular Cab Pickup,23,17,1385,24440
832,2767,Chevrolet,2012,regular unleaded,185.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,25,18,1385,17475
833,2768,Chevrolet,2012,regular unleaded,185.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,25,18,1385,24285
834,2769,Chevrolet,2012,regular unleaded,185.0,4.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,23,17,1385,26620
835,2770,Chevrolet,2012,regular unleaded,185.0,4.0,AUTOMATIC,rear wheel drive,2.0,Compact,Regular Cab Pickup,25,18,1385,20370
836,2772,Chevrolet,2012,regular unleaded,242.0,5.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,21,16,1385,28460
837,2773,Chevrolet,2015,regular unleaded,200.0,4.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,25,19,1385,29220
838,2774,Chevrolet,2015,regular unleaded,200.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,27,20,1385,29550
839,2775,Chevrolet,2015,regular unleaded,305.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,26,18,1385,25850
840,2776,Chevrolet,2015,regular unleaded,305.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,26,18,1385,28630
841,2777,Chevrolet,2015,regular unleaded,200.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,27,20,1385,27110
842,2778,Chevrolet,2015,regular unleaded,200.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,27,20,1385,24330
843,2779,Chevrolet,2015,regular unleaded,200.0,4.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,25,19,1385,26885
844,2780,Chevrolet,2015,regular unleaded,305.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,24,17,1385,30005
845,2781,Chevrolet,2015,regular unleaded,305.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,24,17,1385,34415
846,2782,Chevrolet,2015,regular unleaded,200.0,4.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,26,19,1385,21775
847,2783,Chevrolet,2015,regular unleaded,305.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,24,17,1385,32085
848,2784,Chevrolet,2015,regular unleaded,305.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,26,18,1385,30785
849,2785,Chevrolet,2015,regular unleaded,305.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,24,17,1385,32385
850,2786,Chevrolet,2015,regular unleaded,305.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,24,17,1385,34115
851,2787,Chevrolet,2015,regular unleaded,200.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,27,20,1385,25170
852,2788,Chevrolet,2015,regular unleaded,200.0,4.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,26,19,1385,20120
853,2789,Chevrolet,2015,regular unleaded,200.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,27,20,1385,27630
854,2790,Chevrolet,2015,regular unleaded,305.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,24,17,1385,29705
855,2791,Chevrolet,2015,regular unleaded,200.0,4.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,25,19,1385,31555
856,2796,Chevrolet,2016,regular unleaded,200.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,27,20,1385,28515
857,2798,Chevrolet,2016,regular unleaded,200.0,4.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,25,19,1385,30030
858,2799,Chevrolet,2016,regular unleaded,200.0,4.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,26,19,1385,20100
859,2800,Chevrolet,2016,regular unleaded,200.0,4.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,25,19,1385,32440
860,2809,Chevrolet,2016,regular unleaded,200.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,27,20,1385,25980
861,2813,Dodge,1993,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,36,28,1851,2000
862,2814,Dodge,1993,regular unleaded,113.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,31,23,1851,2000
863,2815,Dodge,1993,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,36,28,1851,2000
864,2816,Dodge,1993,regular unleaded,92.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,36,28,1851,2000
865,2817,Dodge,1994,regular unleaded,113.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,30,23,1851,2000
866,2818,Dodge,1994,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,35,28,1851,2000
867,2819,Dodge,1994,regular unleaded,113.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,30,23,1851,2000
