Make,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,y_axis
Dodge,1992,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29,20,1851,2000,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
Dodge,1993,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29,22,1851,2000,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]"
Dodge,1993,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29,22,1851,2000,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
Dodge,1993,regular unleaded,141.0,6.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,25,17,1851,2000,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
Dodge,1993,regular unleaded,224.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,24,17,1851,2000,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
Aston Martin,2003,premium unleaded (required),420.0,12.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,18,11,259,156300,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
Aston Martin,2003,premium unleaded (required),420.0,12.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,17,10,259,151800,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Aston Martin,2003,premium unleaded (required),435.0,12.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,15,9,259,156300,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Aston Martin,2003,premium unleaded (required),420.0,12.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,17,10,259,141800,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]"
Aston Martin,2016,premium unleaded (required),540.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,19,13,259,235307,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]"
Aston Martin,2016,premium unleaded (required),540.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,19,13,259,213250,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]"
Aston Martin,2016,premium unleaded (required),540.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,19,13,259,198250,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Aston Martin,2013,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,19,13,259,198700,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Aston Martin,2013,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,19,13,259,183700,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Aston Martin,2014,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,19,13,259,200800,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]"
Aston Martin,2014,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,19,13,259,185800,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
Aston Martin,2015,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,19,13,259,198295,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
Aston Martin,2015,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,19,13,259,188295,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]"
Aston Martin,2015,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,19,13,259,203295,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
Aston Martin,2015,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,19,13,259,213295,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
Aston Martin,2010,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,18,12,259,283900,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Aston Martin,2010,premium unleaded (required),510.0,12.0,MANUAL,rear wheel drive,2.0,Midsize,Convertible,17,11,259,279500,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]"
Aston Martin,2010,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,18,12,259,270400,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
Aston Martin,2010,premium unleaded (required),510.0,12.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,17,11,259,266000,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Aston Martin,2011,premium unleaded (required),510.0,12.0,MANUAL,rear wheel drive,2.0,Midsize,Convertible,17,11,259,282295,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Aston Martin,2011,premium unleaded (required),510.0,12.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,17,11,259,268660,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]"
Aston Martin,2011,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,18,12,259,273104,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Aston Martin,2011,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,18,12,259,286739,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
Aston Martin,2012,premium unleaded (required),510.0,12.0,MANUAL,rear wheel drive,2.0,Midsize,Convertible,17,11,259,295987,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
Aston Martin,2012,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,18,12,259,275861,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Aston Martin,2012,premium unleaded (required),510.0,12.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,17,11,259,284576,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Aston Martin,2012,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,18,12,259,296387,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Aston Martin,2012,premium unleaded (required),510.0,12.0,MANUAL,rear wheel drive,2.0,Midsize,Convertible,17,11,259,290461,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Aston Martin,2012,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,18,12,259,284976,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Aston Martin,2012,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,18,12,259,290861,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Aston Martin,2012,premium unleaded (required),510.0,12.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,17,11,259,275461,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Land Rover,1994,regular unleaded,182.0,8.0,MANUAL,four wheel drive,2.0,Compact,2dr SUV,15,12,258,27736,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Land Rover,1995,regular unleaded,182.0,8.0,MANUAL,four wheel drive,2.0,Compact,2dr SUV,15,12,258,30709,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
Land Rover,1997,regular unleaded,182.0,8.0,AUTOMATIC,four wheel drive,2.0,Compact,Convertible SUV,14,12,258,36931,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
Land Rover,1997,regular unleaded,182.0,8.0,AUTOMATIC,four wheel drive,2.0,Compact,2dr SUV,14,12,258,39669,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Cadillac,2003,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,25,16,1624,49150,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Cadillac,2003,regular unleaded,300.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,25,16,1624,49150,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Cadillac,2003,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,25,16,1624,44400,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
Cadillac,2004,regular unleaded,300.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,24,16,1624,50750,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
Cadillac,2004,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,24,16,1624,50750,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]"
Cadillac,2004,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,24,16,1624,45600,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
Cadillac,2005,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,22,15,1624,51600,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
Cadillac,2005,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,22,15,1624,46430,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Cadillac,2005,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,22,15,1624,46045,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
Cadillac,2005,regular unleaded,290.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,24,16,1624,51600,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Lamborghini,2001,premium unleaded (required),550.0,12.0,MANUAL,all wheel drive,2.0,Compact,Coupe,12,9,1158,294900,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]"
Land Rover,2000,regular unleaded,188.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,16,12,258,2561,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]"
Land Rover,2001,premium unleaded (required),188.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,16,12,258,36350,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1]"
Land Rover,2001,premium unleaded (required),188.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,16,12,258,33350,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]"
Land Rover,2001,premium unleaded (required),188.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,16,12,258,34350,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]"
Land Rover,2002,premium unleaded (required),188.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,16,12,258,33350,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]"
Land Rover,2002,premium unleaded (required),188.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,16,12,258,37150,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1]"
Land Rover,2015,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,20,258,37070,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]"
Land Rover,2015,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,20,258,45570,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]"
Land Rover,2015,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,20,258,41570,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1]"
Land Rover,2016,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,20,258,41955,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]"
Land Rover,2016,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,20,258,45955,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1]"
Land Rover,2016,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,20,258,37455,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1]"
Land Rover,2017,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25,20,258,46595,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1]"
Land Rover,2017,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25,20,258,42195,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]"
Land Rover,2017,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25,20,258,37695,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]"
Land Rover,2003,premium unleaded (required),217.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,14,11,258,34350,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]"
Land Rover,2003,premium unleaded (required),217.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,14,11,258,40350,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
Land Rover,2003,premium unleaded (required),217.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,14,11,258,38350,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
Land Rover,2004,premium unleaded (required),217.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,14,11,258,38685,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Land Rover,2004,premium unleaded (required),217.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,14,11,258,40685,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
Land Rover,2004,premium unleaded (required),217.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,14,11,258,34330,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
Cadillac,2009,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,23,15,1624,51460,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Cadillac,2009,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,23,15,1624,46280,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
Cadillac,2009,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,23,15,1624,49730,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Cadillac,2009,regular unleaded,292.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,22,15,1624,54230,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
Cadillac,2009,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,23,15,1624,49230,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
Cadillac,2009,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,23,15,1624,47625,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
Cadillac,2010,premium unleaded (recommended),275.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,23,15,1624,46280,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
Cadillac,2010,premium unleaded (recommended),275.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,23,15,1624,51525,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
Cadillac,2010,premium unleaded (recommended),275.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,23,15,1624,54425,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
Cadillac,2010,premium unleaded (recommended),292.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,22,15,1624,59475,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
Cadillac,2011,premium unleaded (recommended),292.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,23,15,1624,59875,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
Cadillac,2011,premium unleaded (recommended),275.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,23,15,1624,51925,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
Cadillac,2011,premium unleaded (recommended),275.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,23,15,1624,54825,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
Cadillac,2011,premium unleaded (recommended),275.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,23,15,1624,46680,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Dodge,2015,regular unleaded,290.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,25,18,1851,36895,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1]"
Dodge,2015,premium unleaded (recommended),360.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,22,14,1851,42495,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]"
Dodge,2015,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,24,17,1851,39495,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
Dodge,2015,regular unleaded,290.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,25,18,1851,40995,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
Dodge,2015,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,24,17,1851,33095,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
Dodge,2015,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,24,17,1851,43595,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
Dodge,2015,premium unleaded (recommended),360.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,14,1851,39995,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]"
Dodge,2015,regular unleaded,290.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,25,18,1851,30495,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 1]"
Dodge,2016,premium unleaded (recommended),360.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,22,14,1851,41995,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 1]"
Dodge,2016,regular unleaded,293.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,25,18,1851,39595,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 1]"
Dodge,2016,regular unleaded,293.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,27,19,1851,30495,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 1]"
Dodge,2016,regular unleaded,295.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,25,18,1851,43895,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 1]"
Dodge,2016,regular unleaded,293.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,25,18,1851,33095,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 1]"
Dodge,2016,premium unleaded (recommended),360.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,22,14,1851,44595,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 1]"
Dodge,2016,regular unleaded,295.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,27,19,1851,42390,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 1]"
Dodge,2016,regular unleaded,293.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,27,19,1851,36995,"[0, 0, 0, 0, 0, 1, 1, 0, 1, 0]"
Dodge,2016,regular unleaded,295.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,27,19,1851,41295,"[0, 0, 0, 0, 0, 1, 1, 0, 1, 0]"
Dodge,2016,regular unleaded,295.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,25,18,1851,44990,"[0, 0, 0, 0, 0, 1, 1, 0, 1, 0]"
Dodge,2017,regular unleaded,295.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,26,19,1851,37495,"[0, 0, 0, 0, 0, 1, 1, 0, 1, 0]"
Dodge,2017,regular unleaded,295.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,26,19,1851,42490,"[0, 0, 0, 0, 0, 1, 1, 0, 1, 0]"
Dodge,2017,regular unleaded,295.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,25,18,1851,40095,"[0, 0, 0, 0, 0, 1, 1, 0, 1, 0]"
Dodge,2017,premium unleaded (recommended),360.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,22,14,1851,42095,"[0, 0, 0, 0, 0, 1, 1, 0, 1, 0]"
Dodge,2017,regular unleaded,295.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,26,19,1851,29995,"[0, 0, 0, 0, 0, 1, 1, 0, 1, 0]"
Dodge,2017,premium unleaded (recommended),360.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,22,14,1851,44695,"[0, 0, 0, 0, 0, 1, 1, 0, 1, 0]"
Dodge,2017,regular unleaded,295.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,26,19,1851,41395,"[0, 0, 0, 0, 0, 1, 1, 0, 1, 0]"
Dodge,2017,regular unleaded,295.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,25,18,1851,43995,"[1, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
Dodge,2017,regular unleaded,295.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,25,18,1851,45090,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
Dodge,2017,regular unleaded,295.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,25,18,1851,32595,"[0, 1, 0, 0, 0, 1, 0, 0, 1, 0]"
Mercedes-Benz,2015,premium unleaded (required),329.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,28,20,617,55850,"[0, 1, 0, 0, 0, 1, 0, 1, 0, 1]"
Mercedes-Benz,2015,premium unleaded (required),550.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,23,16,617,93600,"[1, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
Mercedes-Benz,2015,premium unleaded (required),329.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,29,20,617,53350,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
Mercedes-Benz,2015,premium unleaded (required),302.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,29,24,617,57100,"[0, 1, 0, 0, 0, 1, 0, 1, 0, 1]"
Mercedes-Benz,2015,premium unleaded (required),302.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,28,20,617,54800,"[0, 1, 0, 0, 0, 1, 0, 1, 0, 1]"
Mercedes-Benz,2015,premium unleaded (required),302.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,27,20,617,59000,"[0, 1, 0, 0, 0, 1, 0, 0, 1, 0]"
Mercedes-Benz,2015,diesel,195.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,38,27,617,54300,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
Mercedes-Benz,2015,premium unleaded (required),402.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,26,17,617,67750,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
Mercedes-Benz,2015,premium unleaded (required),302.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,29,20,617,52300,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Mercedes-Benz,2015,premium unleaded (required),577.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,22,15,617,100600,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Mercedes-Benz,2015,premium unleaded (required),577.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,21,15,617,103200,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Mercedes-Benz,2015,premium unleaded (required),302.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,29,20,617,52300,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Mercedes-Benz,2015,premium unleaded (required),329.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,28,20,617,64850,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Mercedes-Benz,2015,diesel,195.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,38,27,617,54300,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Mercedes-Benz,2015,premium unleaded (required),402.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,26,18,617,59400,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Mercedes-Benz,2015,premium unleaded (required),329.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,29,20,617,61350,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Mercedes-Benz,2015,diesel,195.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,42,28,617,51800,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Mercedes-Benz,2015,premium unleaded (required),302.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,27,20,617,59000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Mercedes-Benz,2015,premium unleaded (required),302.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,28,20,617,54800,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Mercedes-Benz,2015,diesel,195.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,42,28,617,51800,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Mercedes-Benz,2015,premium unleaded (required),329.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,29,20,617,62350,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Mercedes-Benz,2016,premium unleaded (required),329.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,29,20,617,63100,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Mercedes-Benz,2016,premium unleaded (required),302.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,27,20,617,59900,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Mercedes-Benz,2016,premium unleaded (required),302.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,27,20,617,59900,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Mercedes-Benz,2016,diesel,195.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,38,27,617,55150,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Mercedes-Benz,2016,premium unleaded (required),302.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,29,20,617,53100,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
